genus_species,population_id,abundance,year,log_abundance,thermal_risk_measure,change_in_log_N
Pseudacris regilla,Pseudacris regilla_39.34083_-119.81278_6329,29.25,1978,3.3758795736778655,5.591995744606255e-8,-0.06613980250454521
Pseudacris regilla,Pseudacris regilla_41_-118.75_20617,117,1978,4.762173934797756,5.232270134073768e-8,-0.06613980250454521
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7022,1.75,1978,0.5596157879354227,8.301235606503303e-4,0.058840500022933506
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7023,0.52,1978,-0.6539264674066639,8.301235606503303e-4,-0.2972515234679315
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7024,0.58,1978,-0.5447271754416722,8.301235606503303e-4,-0.1442496088445469
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7025,7.15,1978,1.9671123567059163,8.301235606503303e-4,0.5758304540749868
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7104,29,1978,3.367295829986474,8.301235606503303e-4,0.14842000511827358
Salmo trutta,Salmo trutta_54.34472_-2.95167_1135,2100,1978,7.649692623711514,8.301235606503303e-4,-1.0986122886681091
Salmo trutta,Salmo trutta_61.22417_10.4275_2339,56,1978,4.02535169073515,3.096516484491544e-5,-0.03509131981126945
Salmo trutta,Salmo trutta_61.5_6.83333_2341,164,1978,5.099866427824199,1.7579939748401258e-4,0.05644131090495197
Salmo trutta,Salmo trutta_66.83167_15.36056_2347,21,1978,3.044522437723423,1.5520394992365525e-4,-0.32277339226305113
Salvelinus namaycush,Salvelinus namaycush_43.5_-87.5_4579,5193,1978,8.555066843844319,1.1220282274849007e-5,0.019248188304915814
Salvelinus namaycush,Salvelinus namaycush_47.15417_-90.5_886,110,1978,4.700480365792417,1.1236902272668701e-5,0.0465200156348935
Salvelinus namaycush,Salvelinus namaycush_47.26472_-87.17472_885,185,1978,5.220355825078324,1.1236902272668701e-5,-0.2602830982636668
Sander vitreus,Sander vitreus_44.1_-78.51_892,0.0139,1978,-4.275866438845491,2.1593763755143878e-5,0.0902868466721003
Sander vitreus,Sander vitreus_44.29_-78.23_895,9.6005,1978,2.261815180450834,1.4628249521829305e-5,-9.578245623016457e-4
Sander vitreus,Sander vitreus_44.35_-78.5_894,0.0679,1978,-2.6897192444174864,2.1593763755143878e-5,-0.03045920748470854
Sander vitreus,Sander vitreus_45.26889_-79.60417_893,0.47,1978,-0.7550225842780328,3.5151477480513874e-6,0.08894748601649616
Sander vitreus,Sander vitreus_46.17_-80_900,0.6839,1978,-0.3799435708780868,1.4412936206147225e-6,0.06790725372651546
Sander vitreus,Sander vitreus_48.44972_-92.45028_888,1.0764,1978,0.07362213987061371,1.4412936206147225e-6,0.0824610885378181
Sander vitreus,Sander vitreus_48.49_-90.06_890,224.8,1978,5.415211118019536,1.009103148883181e-5,-0.3574753352838762
Sander vitreus,Sander vitreus_48.7_-93.16667_889,0.7283,1978,-0.3170422277582677,1.4412936206147225e-6,0.06187832512778446
Sander vitreus,Sander vitreus_49.11667_-92.38361_901,4.4,1978,1.4816045409242156,4.089045455955509e-6,-0.01801850550267825
Sardinops sagax,Sardinops sagax_-35_20_1936,65,1978,4.174387269895637,0.12172267226453713,0.6778797084291566
Sardinops sagax,Sardinops sagax_35_140_1941,4978,1978,8.512783482927537,0.0050384337957734265,-0.3933388479567661
Alosa pseudoharengus,Alosa pseudoharengus_44.03_-69.31_822,12.6,1979,2.533696813957432,7.147731930575674e-5,-0.8970593699462674
Alosa pseudoharengus,Alosa pseudoharengus_45.55_-66.52_823,334,1979,5.811140992976701,3.954285211793005e-5,0.015083242211328951
Alosa pseudoharengus,Alosa pseudoharengus_45.9166666666667_-66.8666666666667_1602,334,1979,5.811140992976701,3.954285648154532e-5,0.015083242211328951
Calathus melanocephalus,Calathus melanocephalus_52.8166666666667_6.36666666666667_9186,472,1979,6.156978985585555,NA,-0.23158241996007511
Calathus melanocephalus,Calathus melanocephalus_52.8166666666667_6.36666666666667_9187,1168,1979,7.0630481633881725,NA,1.0841623984870505
Calathus melanocephalus,Calathus melanocephalus_52.8166666666667_6.36666666666667_9188,4,1979,1.3862943611198906,NA,0.2876820724517808
Coregonus artedi,Coregonus artedi_48.46667_-89.15_4581,3.526,1979,1.2601640839756785,5.291648434592462e-5,1.2834327109150327
Coregonus artedi,Coregonus artedi_48_-88_4580,1.487,1979,0.3967606674780181,5.291648434592462e-5,-0.6357118186855465
Coregonus clupeaformis,Coregonus clupeaformis_46.66667_-84.75_831,70.7,1979,4.258445572902527,3.5470980222804365e-5,0.09023116211397131
Coregonus clupeaformis,Coregonus clupeaformis_48.46667_-89.15_830,35.2,1979,3.5610460826040513,3.5470980222804365e-5,-0.07390502948432953
Desmognathus ochrophaeus,Desmognathus ochrophaeus_35.05_-83.27_20607,12,1979,2.4849066497880004,8.144102600029632e-6,-0.3483066942682158
Desmognathus ochrophaeus,Desmognathus ochrophaeus_35.06583_-83.46111_940,12,1979,2.4849066497880004,1.0575542860745928e-5,-0.3483066942682158
Desmognathus quadramaculatus,Desmognathus quadramaculatus_35.05_-83.27_20606,5,1979,1.6094379124341003,2.4466236326542773e-5,0
Desmognathus quadramaculatus,Desmognathus quadramaculatus_35.06583_-83.46111_941,5,1979,1.6094379124341003,3.177068654704211e-5,0
Esox lucius,Esox lucius_54.12_-3_1111,600,1979,6.396929655216146,0.0014104337014227315,0
Esox lucius,Esox lucius_54.18_-3_1110,400,1979,5.991464547107982,0.0014104337014227315,0
Esox lucius,Esox lucius_54.3333333333333_-2.91666666666667_1823,600,1979,6.396929655216146,0.001556996708708317,0
Esox lucius,Esox lucius_54.3_-3_1822,400,1979,5.991464547107982,0.0014104337468761436,0
Esox masquinongy,Esox masquinongy_49.25_-84.499722_14867,0.06,1979,-2.8134107167600364,4.569992969870278e-7,NA
Ischnura elegans,Ischnura elegans_52.4333333333333_-0.183333333333333_3,27,1979,3.295836866004329,3.2151066570048246e-9,-0.10536051565782634
Notophthalmus viridescens,Notophthalmus viridescens_33.27806_-81.72944_954,50,1979,3.912023005428146,8.7050251727208e-5,NA
Notophthalmus viridescens,Notophthalmus viridescens_33.3_-81.485_20601,50,1979,3.912023005428146,8.330308288937672e-5,NA
Oncorhynchus kisutch,Oncorhynchus kisutch_43.5_-87.5_4577,4837,1979,8.484049972822984,4.395808833695086e-6,0.29786397859690084
Oncorhynchus kisutch,Oncorhynchus kisutch_48.56_-125_847,176,1979,5.170483995038151,4.2338354851963574e-4,1.1451323043030017
Oncorhynchus kisutch,Oncorhynchus kisutch_50.73861_-120.61111_4295,149670,1979,11.916188149523192,5.408257432657086e-6,0.2014326613709656
Oncorhynchus kisutch,Oncorhynchus kisutch_51.379042_-118.944753_4294,31918,1979,10.370925392959132,4.2441479263095755e-6,0.2431749158408767
Oncorhynchus kisutch,Oncorhynchus kisutch_63.1825_-146.02806_5765,8970,1979,9.101640955052842,4.2441479263095755e-6,0.6256865116532015
Perca flavescens,Perca flavescens_45.625_-81.87611_877,1.198,1979,0.18065349969325756,2.4922473768176016e-5,-1.4341698850171807
Perca flavescens,Perca flavescens_45_-63_4582,392,1979,5.971261839790462,2.4701668142084143e-4,0.5419162108360212
Plethodon glutinosus,Plethodon glutinosus_35.55_-83.2_20603,15,1979,2.70805020110221,9.081996596870939e-6,0.2231435513142097
Plethodon glutinosus,Plethodon glutinosus_35.57222_-83.18167_955,15,1979,2.70805020110221,2.3026118324167884e-6,0.2231435513142097
Plethodon jordani,Plethodon jordani_35.55_-83.2_20602,70,1979,4.248495242049359,4.080804122988148e-6,0
Plethodon jordani,Plethodon jordani_35.57222_-83.18139_957,70,1979,4.248495242049359,1.0205013824687262e-6,0
Pseudacris crucifer,Pseudacris crucifer_33.3_-81.485_20620,20,1979,2.995732273553991,7.169962790368439e-5,NA
Pseudacris regilla,Pseudacris regilla_39.34083_-119.81278_6329,31,1979,3.4339872044851463,1.1996559855031969e-9,0.058107630807280763
Pseudacris regilla,Pseudacris regilla_41_-118.75_20617,124,1979,4.820281565605037,3.667502563236658e-10,0.058107630807280763
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7022,1.22,1979,0.19885085874516517,9.927849334548694e-4,-0.3607649291902575
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7023,0.78,1979,-0.2484613592984996,9.927849334548694e-4,0.40546510810816433
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7024,0.63,1979,-0.4620354595965587,9.927849334548694e-4,0.08269171584511348
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7025,5.57,1979,1.7173950539391927,9.927849334548694e-4,-0.24971730276672366
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7104,26,1979,3.258096538021482,9.927849334548694e-4,-0.109199291964992
Salmo trutta,Salmo trutta_54.34472_-2.95167_1135,1100,1979,7.003065458786462,9.927849334548694e-4,-0.6466271649250528
Salmo trutta,Salmo trutta_61.22417_10.4275_2339,166,1979,5.111987788356544,4.099401407866766e-5,1.086636097621394
Salmo trutta,Salmo trutta_61.5_6.83333_2341,156,1979,5.049856007249537,2.0658987711219334e-4,-0.05001042057466165
Salmo trutta,Salmo trutta_66.83167_15.36056_2347,22,1979,3.091042453358316,1.2152397372968892e-4,0.04652001563489305
Salvelinus namaycush,Salvelinus namaycush_43.5_-87.5_4579,5210,1979,8.558335134747413,1.1595899659142955e-5,0.0032682909030938845
Salvelinus namaycush,Salvelinus namaycush_47.15417_-90.5_886,137,1979,4.919980925828125,1.1231416632716941e-5,0.2195005600357085
Salvelinus namaycush,Salvelinus namaycush_47.26472_-87.17472_885,208,1979,5.337538079701318,1.1231416632716941e-5,0.11718225462299348
Sander vitreus,Sander vitreus_42.25_-81_902,1741,1979,7.462214939768189,1.4412936206147225e-6,NA
Sander vitreus,Sander vitreus_44.1_-78.51_892,0.0153,1979,-4.179902450583747,1.0063198514890647e-5,0.0959639882617438
Sander vitreus,Sander vitreus_44.29_-78.23_895,9.9026,1979,2.2927973489229303,5.697642871313198e-6,0.030982168472096117
Sander vitreus,Sander vitreus_44.35_-78.5_894,0.0625,1979,-2.772588722239781,1.0063198514890647e-5,-0.0828694778222947
Sander vitreus,Sander vitreus_45.26889_-79.60417_893,0.5,1979,-0.6931471805599453,3.2888996566316435e-6,0.06187540371808753
Sander vitreus,Sander vitreus_46.17_-80_900,0.6719,1979,-0.39764575905603267,1.4412936206147225e-6,-0.017702188177945888
Sander vitreus,Sander vitreus_48.44972_-92.45028_888,0.8677,1979,-0.141909246182693,1.4412936206147225e-6,-0.21553138605330668
Sander vitreus,Sander vitreus_48.49_-90.06_890,214.8,1979,5.36970736263471,1.4864553975056907e-6,-0.04550375538482587
Sander vitreus,Sander vitreus_48.7_-93.16667_889,0.9375,1979,-0.06453852113757118,1.4412936206147225e-6,0.2525037066206965
Sander vitreus,Sander vitreus_49.11667_-92.38361_901,4.34,1979,1.4678743481123135,2.1374847941687086e-6,-0.01373019281190202
Sardinops sagax,Sardinops sagax_-35_20_1936,45,1979,3.8066624897703196,0.1586594813584875,-0.3677247801253172
Sardinops sagax,Sardinops sagax_35_140_1941,12753,1979,9.4535218170269,0.0018142828741559208,0.9407383340993629
Alosa pseudoharengus,Alosa pseudoharengus_44.03_-69.31_822,24.5,1980,3.1986731175506815,1.1311560379986727e-4,0.6649763035932494
Alosa pseudoharengus,Alosa pseudoharengus_45.55_-66.52_823,329,1980,5.796057750765372,4.802789174983696e-5,-0.015083242211328951
Alosa pseudoharengus,Alosa pseudoharengus_45.9166666666667_-66.8666666666667_1602,329,1980,5.796057750765372,4.802789836305232e-5,-0.015083242211328951
Calathus melanocephalus,Calathus melanocephalus_52.8166666666667_6.36666666666667_9186,167,1980,5.117993812416755,NA,-1.0389851731687996
Calathus melanocephalus,Calathus melanocephalus_52.8166666666667_6.36666666666667_9187,274,1980,5.6131281063880705,NA,-1.449920057000102
Calathus melanocephalus,Calathus melanocephalus_52.8166666666667_6.36666666666667_9188,3,1980,1.0986122886681098,NA,-0.2876820724517808
Coregonus clupeaformis,Coregonus clupeaformis_46.66667_-84.75_831,89.3,1980,4.492001487882454,3.54731452656958e-5,0.23355591497992645
Coregonus clupeaformis,Coregonus clupeaformis_48.46667_-89.15_830,77.2,1980,4.3463994570307305,3.54731452656958e-5,0.7853533744266792
Desmognathus ochrophaeus,Desmognathus ochrophaeus_35.05_-83.27_20607,18,1980,2.8903717578961645,1.3550569743769028e-7,0.40546510810816416
Desmognathus ochrophaeus,Desmognathus ochrophaeus_35.06583_-83.46111_940,18,1980,2.8903717578961645,1.759612564408643e-7,0.40546510810816416
Desmognathus quadramaculatus,Desmognathus quadramaculatus_35.05_-83.27_20606,12,1980,2.4849066497880004,4.070816122934735e-7,0.8754687373539001
Desmognathus quadramaculatus,Desmognathus quadramaculatus_35.06583_-83.46111_941,12,1980,2.4849066497880004,5.286168281305688e-7,0.8754687373539001
Esox lucius,Esox lucius_54.12_-3_1111,400,1980,5.991464547107982,6.691759680375089e-4,-0.4054651081081646
Esox lucius,Esox lucius_54.18_-3_1110,200,1980,5.298317366548036,6.691759680375089e-4,-0.6931471805599454
Esox lucius,Esox lucius_54.3333333333333_-2.91666666666667_1823,400,1980,5.991464547107982,0.001705284193042869,-0.4054651081081646
Esox lucius,Esox lucius_54.3_-3_1822,200,1980,5.298317366548036,6.691759686909924e-4,-0.6931471805599454
Esox masquinongy,Esox masquinongy_49.25_-84.499722_14867,0.04,1980,-3.2188758248682006,7.093388519935356e-7,-0.40546510810816416
Ischnura elegans,Ischnura elegans_52.4333333333333_-0.183333333333333_3,22,1980,3.091042453358316,1.0946661587746145e-8,-0.20479441264601306
Morone saxatilis,Morone saxatilis_41.16667_-74_9285,6,1980,1.791759469228055,0.00016891455650348171,NA
Notophthalmus viridescens,Notophthalmus viridescens_33.27806_-81.72944_954,100,1980,4.605170185988092,7.910374699078502e-7,0.6931471805599458
Notophthalmus viridescens,Notophthalmus viridescens_33.3_-81.485_20601,100,1980,4.605170185988092,7.56986437337783e-7,0.6931471805599458
Oncorhynchus kisutch,Oncorhynchus kisutch_43.5_-87.5_4577,4142,1980,8.3289340419555291,4.352359350518335e-6,-0.15511593086745457
Oncorhynchus kisutch,Oncorhynchus kisutch_48.56_-125_847,69,1980,4.23410650459726,3.9322429995938975e-4,-0.9363774904408917
Oncorhynchus kisutch,Oncorhynchus kisutch_50.73861_-120.61111_4295,32996,1980,10.404141620980623,4.2441479263095755e-6,-1.5120465285425695
Oncorhynchus kisutch,Oncorhynchus kisutch_51.379042_-118.944753_4294,21989,1980,9.99829760729877,5.1400054360605744e-6,-0.37262778566036125
Oncorhynchus kisutch,Oncorhynchus kisutch_63.1825_-146.02806_5765,3946,1980,8.28045768658256,4.2441479263095755e-6,-0.821183268470282
Perca flavescens,Perca flavescens_45.625_-81.87611_877,1.8,1980,0.5877866649021191,2.500360662464129e-5,0.4071331652088615
Perca flavescens,Perca flavescens_45_-63_4582,411,1980,6.018593214496234,2.6425914610136796e-4,0.04733137470577198
Plethodon glutinosus,Plethodon glutinosus_35.55_-83.2_20603,13,1980,2.5649493574615367,1.5111087470590103e-7,-0.14310084364067333
Plethodon glutinosus,Plethodon glutinosus_35.57222_-83.18167_955,13,1980,2.5649493574615367,3.831202581869935e-8,-0.14310084364067333
Plethodon jordani,Plethodon jordani_35.55_-83.2_20602,50,1980,3.912023005428146,6.78984927984496e-8,-0.3364722366212134
Plethodon jordani,Plethodon jordani_35.57222_-83.18139_957,50,1980,3.912023005428146,1.6979620604191892e-8,-0.3364722366212134
Pseudacris crucifer,Pseudacris crucifer_33.3_-81.485_20620,140,1980,4.941642422609304,6.51544264662218e-7,1.945910149055313
Pseudacris regilla,Pseudacris regilla_39.34083_-119.81278_6329,26.5,1980,3.2771447329921766,2.8712863960152123e-7,-0.1568424714929697
Pseudacris regilla,Pseudacris regilla_41_-118.75_20617,106,1980,4.663439094112067,4.67923741415141e-7,-0.15684247149297015
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7022,1.02,1980,0.01980262729617973,0.0010873372079997527,-0.17904823144898543
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7023,0.53,1980,-0.6348782724359695,0.0010873372079997527,-0.3864169131374699
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7024,0.42,1980,-0.8675005677047231,0.0010873372079997527,-0.4054651081081644
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7025,4.77,1980,1.5623463049002497,0.0010873372079997527,-0.15504874903894295
Salmo trutta,Salmo trutta_54.3333333333333_-2.88333333333333_7104,18,1980,2.8903717578961645,0.0010873372079997527,-0.3677247801253176
Salmo trutta,Salmo trutta_54.34472_-2.95167_1135,780,1980,6.659293919683638,0.0010873372079997527,-0.343771539102824
Salmo trutta,Salmo trutta_61.22417_10.4275_2339,71,1980,4.2626798770413155,5.1907565899846e-5,-0.8493079113152282
Salmo trutta,Salmo trutta_61.5_6.83333_2341,156,1980,5.049856007249537,2.0408336410912426e-4,0
Salmo trutta,Salmo trutta_66.83167_15.36056_2347,25,1980,3.2188758248682006,1.6238702966841497e-4,0.1278333715098845
Salvelinus namaycush,Salvelinus namaycush_43.5_-87.5_4579,5234,1980,8.562931083090092,1.1481282009574158e-5,0.004595948342679179
Salvelinus namaycush,Salvelinus namaycush_47.15417_-90.5_886,106,1980,4.663439094112067,1.1232102331633129e-5,-0.25654183171605816
Salvelinus namaycush,Salvelinus namaycush_47.26472_-87.17472_885,205,1980,5.3230099791384085,1.1232102331633129e-5,-0.01452810056290943
Sander vitreus,Sander vitreus_42.25_-81_902,2973,1980,7.997326822998097,1.518782850701435e-6,0.5351118832299084
Sander vitreus,Sander vitreus_44.1_-78.51_892,0.0168,1980,-4.086376392572924,2.001000819146799e-5,0.09352605801082348
Sander vitreus,Sander vitreus_44.29_-78.23_895,9.7921,1980,2.2815759381361245,1.1741218012624543e-5,-0.01122141078680583
Sander vitreus,Sander vitreus_44.35_-78.5_894,0.0598,1980,-2.816749618025551,2.001000819146799e-5,-0.04416089578576976
Sander vitreus,Sander vitreus_45.26889_-79.60417_893,0.52,1980,-0.6539264674066639,3.511609775937034e-6,0.03922071315328135
Sander vitreus,Sander vitreus_46.17_-80_900,0.6193,1980,-0.47916547103812185,1.4412936206147225e-6,-0.08151971198208918
Sander vitreus,Sander vitreus_48.44972_-92.45028_888,0.8745,1980,-0.13410298452348024,1.4412936206147225e-6,0.007806261659212749
Sander vitreus,Sander vitreus_48.49_-90.06_890,181.2,1980,5.199601393608879,4.2924817319091195e-6,-0.17010596902583064
Sander vitreus,Sander vitreus_48.7_-93.16667_889,0.9427,1980,-0.059007180580032424,1.4412936206147225e-6,0.005531340557538754
Sander vitreus,Sander vitreus_49.11667_-92.38361_901,4.64,1980,1.534714366238164,3.5879250609811922e-6,0.06684001812585039
Sardinops sagax,Sardinops sagax_-35_20_1936,42,1980,3.7376696182833684,0.1997936889706575,-0.06899287148695121
Sardinops sagax,Sardinops sagax_35_140_1941,6075,1980,8.711937268208748,0.006374720704220808,-0.7415845488181514
Alosa pseudoharengus,Alosa pseudoharengus_44.03_-69.31_822,55.4,1981,4.014579593753238,1.0579309888953761e-4,0.8159064762025565
Alosa pseudoharengus,Alosa pseudoharengus_45.55_-66.52_823,327,1981,5.7899601708972535,4.27221059740173e-5,-0.00609757986811843
Alosa pseudoharengus,Alosa pseudoharengus_45.9166666666667_-66.8666666666667_1602,327,1981,5.7899601708972535,4.2722108852752504e-5,-0.00609757986811843
Ambloplites rupestris,Ambloplites rupestris_43.9928_-89.4946,16.3076923076923,1981,2.791636917210475,1.3542882788751074e-6,NA
Ambystoma tigrinum,Ambystoma tigrinum_33.27806_-81.72944_918,5,1981,1.6094379124341003,2.005810178041323e-6,NA
Calathus melanocephalus,Calathus melanocephalus_52.8166666666667_6.36666666666667_9186,64,1981,4.1588830833596715,NA,-0.9591107290570839
Calathus melanocephalus,Calathus melanocephalus_52.8166666666667_6.36666666666667_9187,165,1981,5.10594547390058,NA,-0.5071826324874902
